"FUN_ID","module"
"FUN_036118","darkgreen"
"FUN_036119","greenyellow"
"FUN_036131","orange"
"FUN_036132","orange"
"FUN_036133","royalblue"
"FUN_036134","darkturquoise"
"FUN_036136","black"
"FUN_036140","lightyellow"
"FUN_036141","lightyellow"
"FUN_036143","green"
"FUN_036149","darkorange"
"FUN_036151","greenyellow"
"FUN_036152","darkturquoise"
"FUN_036159","orange"
"FUN_036186","tan"
"FUN_036187","lightyellow"
"FUN_036188","greenyellow"
"FUN_036201","magenta"
"FUN_036204","orange"
"FUN_036212","violet"
"FUN_036213","black"
"FUN_036214","cyan"
"FUN_036215","darkgreen"
"FUN_036217","magenta"
"FUN_036219","cyan"
"FUN_036227","red"
"FUN_036230","yellow"
"FUN_036231","yellow"
"FUN_036233","yellow"
"FUN_036236","black"
"FUN_036240","magenta"
"FUN_036241","cyan"
"FUN_036244","greenyellow"
"FUN_036245","violet"
"FUN_036249","orange"
"FUN_036259","greenyellow"
"FUN_036260","greenyellow"
"FUN_036261","tan"
"FUN_036271","greenyellow"
"FUN_036272","grey60"
"FUN_036280","orange"
"FUN_036282","darkred"
"FUN_036283","cyan"
"FUN_036295","green"
"FUN_036308","violet"
"FUN_036311","yellow"
"FUN_036312","cyan"
"FUN_036317","tan"
"FUN_036331","green"
"FUN_036332","royalblue"
"FUN_036336","lightyellow"
"FUN_036338","yellow"
"FUN_036340","yellow"
"FUN_036344","orange"
"FUN_036345","orange"
"FUN_036347","orange"
"FUN_036348","cyan"
"FUN_036349","greenyellow"
"FUN_046860","cyan"
"FUN_036353","royalblue"
"FUN_036354","lightyellow"
"FUN_036355","greenyellow"
"FUN_036357","lightyellow"
"FUN_036364","greenyellow"
"FUN_036378","green"
"FUN_036380","royalblue"
"FUN_036383","orange"
"FUN_036388","magenta"
"FUN_036393","greenyellow"
"FUN_046861","greenyellow"
"FUN_036405","lightyellow"
"FUN_036409","lightyellow"
"FUN_036430","red"
"FUN_036431","greenyellow"
"FUN_046862","greenyellow"
"FUN_036435","greenyellow"
"FUN_036436","orange"
"FUN_036442","lightyellow"
"FUN_046863","green"
"FUN_036448","orange"
"FUN_036449","grey60"
"FUN_036450","lightyellow"
"FUN_036466","grey60"
"FUN_036467","darkred"
"FUN_036473","red"
"FUN_036482","lightyellow"
"FUN_036488","purple"
"FUN_036490","lightyellow"
"FUN_036492","greenyellow"
"FUN_036499","red"
"FUN_036501","greenyellow"
"FUN_036513","violet"
"FUN_036517","violet"
"FUN_036523","darkorange"
"FUN_036524","greenyellow"
"FUN_036529","black"
"FUN_036530","green"
"FUN_036531","royalblue"
"FUN_036535","yellow"
"FUN_036536","darkturquoise"
"FUN_036537","darkorange"
"FUN_036538","darkgreen"
"FUN_036539","orange"
"FUN_036547","yellow"
"FUN_036548","darkorange"
"FUN_036550","red"
"FUN_036551","red"
"FUN_036553","darkred"
"FUN_036559","lightyellow"
"FUN_036560","green"
"FUN_036561","greenyellow"
"FUN_036562","greenyellow"
"FUN_036575","greenyellow"
"FUN_036581","darkturquoise"
"FUN_036582","yellow"
"FUN_036583","greenyellow"
"FUN_036585","black"
"FUN_036596","darkturquoise"
"FUN_036597","lightyellow"
"FUN_036600","lightyellow"
"FUN_036617","orange"
"FUN_036618","greenyellow"
"FUN_036619","yellow"
"FUN_036621","violet"
"FUN_036622","greenyellow"
"FUN_036625","greenyellow"
"FUN_036626","purple"
"FUN_036627","lightyellow"
"FUN_036634","red"
"FUN_036636","lightyellow"
"FUN_036637","red"
"FUN_036638","red"
"FUN_036639","magenta"
"FUN_036644","lightyellow"
"FUN_036645","cyan"
"FUN_036647","green"
"FUN_036648","darkred"
"FUN_036651","purple"
"FUN_036664","violet"
"FUN_036669","greenyellow"
"FUN_036670","royalblue"
"FUN_036686","orange"
"FUN_036694","orange"
"FUN_036697","grey60"
"FUN_036699","orange"
"FUN_036712","lightyellow"
"FUN_036714","greenyellow"
"FUN_036719","orange"
"FUN_036734","yellow"
"FUN_036735","lightyellow"
"FUN_036736","lightyellow"
"FUN_036737","lightyellow"
"FUN_036738","darkturquoise"
"FUN_036739","magenta"
"FUN_036741","lightyellow"
"FUN_036742","lightyellow"
"FUN_036744","violet"
"FUN_036746","yellow"
"FUN_036757","greenyellow"
"FUN_036762","royalblue"
"FUN_036763","orange"
"FUN_036765","green"
"FUN_036774","orange"
"FUN_036780","yellow"
"FUN_036781","violet"
"FUN_036783","darkturquoise"
"FUN_036784","cyan"
"FUN_036786","green"
"FUN_036789","purple"
"FUN_036790","cyan"
"FUN_036791","lightyellow"
"FUN_036792","greenyellow"
"FUN_036793","violet"
"FUN_036795","royalblue"
"FUN_036796","cyan"
"FUN_036797","darkred"
"FUN_036798","lightyellow"
"FUN_036799","green"
"FUN_036803","greenyellow"
"FUN_046867","tan"
"FUN_046868","violet"
"FUN_036816","greenyellow"
"FUN_036817","violet"
"FUN_036819","orange"
"FUN_036821","lightyellow"
"FUN_036822","orange"
"FUN_036824","greenyellow"
"FUN_036832","red"
"FUN_036833","orange"
"FUN_036839","orange"
"FUN_036840","orange"
"FUN_036846","red"
"FUN_036848","greenyellow"
"FUN_036849","greenyellow"
"FUN_036850","royalblue"
"FUN_036852","orange"
"FUN_036854","violet"
"FUN_046870","greenyellow"
"FUN_036855","green"
"FUN_036856","red"
"FUN_036861","red"
"FUN_036868","lightyellow"
"FUN_036869","magenta"
"FUN_036870","darkorange"
"FUN_036871","orange"
"FUN_036876","magenta"
"FUN_036878","lightyellow"
"FUN_036881","magenta"
"FUN_036883","greenyellow"
"FUN_036884","darkorange"
"FUN_036885","orange"
"FUN_036888","greenyellow"
"FUN_036890","royalblue"
"FUN_036891","darkred"
"FUN_036893","orange"
"FUN_036894","cyan"
"FUN_036895","greenyellow"
"FUN_036897","greenyellow"
"FUN_036902","violet"
"FUN_036903","violet"
"FUN_036914","violet"
"FUN_036916","grey60"
"FUN_036917","lightyellow"
"FUN_036918","greenyellow"
"FUN_036919","tan"
"FUN_036942","greenyellow"
"FUN_036944","violet"
"FUN_036948","violet"
"FUN_036953","violet"
"FUN_036954","darkturquoise"
"FUN_036955","red"
"FUN_036956","darkturquoise"
"FUN_036957","darkturquoise"
"FUN_036958","violet"
"FUN_036960","greenyellow"
"FUN_036961","greenyellow"
"FUN_036964","greenyellow"
"FUN_036966","orange"
"FUN_036969","magenta"
"FUN_036972","purple"
"FUN_036974","violet"
"FUN_036980","greenyellow"
"FUN_036982","darkgreen"
"FUN_036986","violet"
"FUN_036988","violet"
"FUN_036990","violet"
"FUN_036998","violet"
"FUN_036999","magenta"
"FUN_037000","orange"
"FUN_037001","black"
"FUN_037002","black"
"FUN_037004","darkorange"
"FUN_046873","orange"
"FUN_037009","black"
"FUN_037023","purple"
"FUN_037024","violet"
"FUN_037026","violet"
"FUN_037032","violet"
"FUN_046874","violet"
"FUN_037034","black"
"FUN_037049","green"
"FUN_037057","violet"
"FUN_037059","greenyellow"
"FUN_037066","purple"
"FUN_037067","violet"
"FUN_037069","yellow"
"FUN_037075","greenyellow"
"FUN_037076","orange"
"FUN_037082","lightyellow"
"FUN_037083","grey60"
"FUN_037084","darkgreen"
"FUN_037085","darkturquoise"
"FUN_037086","darkturquoise"
"FUN_037087","violet"
"FUN_037088","purple"
"FUN_037090","greenyellow"
"FUN_037108","cyan"
"FUN_037109","black"
"FUN_037111","violet"
"FUN_037114","tan"
"FUN_037116","yellow"
"FUN_037121","orange"
"FUN_037122","greenyellow"
"FUN_037131","lightyellow"
"FUN_037135","orange"
"FUN_037136","orange"
"FUN_037142","greenyellow"
"FUN_037145","grey60"
"FUN_037146","yellow"
"FUN_037149","cyan"
"FUN_037150","cyan"
"FUN_037151","magenta"
"FUN_037153","orange"
"FUN_037154","darkred"
"FUN_037159","orange"
"FUN_037163","greenyellow"
"FUN_037165","greenyellow"
"FUN_037166","orange"
"FUN_037167","orange"
"FUN_037177","orange"
"FUN_037186","yellow"
"FUN_037191","magenta"
"FUN_037195","darkturquoise"
"FUN_037201","darkred"
"FUN_037207","darkturquoise"
"FUN_037213","royalblue"
"FUN_037214","orange"
"FUN_037217","violet"
"FUN_037219","cyan"
"FUN_037222","darkturquoise"
"FUN_037226","yellow"
"FUN_037227","grey60"
"FUN_037228","lightyellow"
"FUN_037232","grey60"
"FUN_037230","green"
"FUN_037233","greenyellow"
"FUN_037234","orange"
"FUN_037238","violet"
"FUN_037240","royalblue"
"FUN_037241","grey60"
"FUN_037245","cyan"
"FUN_037247","darkred"
"FUN_037248","lightyellow"
"FUN_037250","cyan"
"FUN_037251","purple"
"FUN_037252","orange"
"FUN_037254","violet"
"FUN_037257","greenyellow"
"FUN_037264","yellow"
"FUN_037267","orange"
"FUN_037270","grey60"
"FUN_037272","red"
"FUN_037277","darkred"
"FUN_037281","greenyellow"
"FUN_037282","grey60"
"FUN_037283","violet"
"FUN_037287","black"
"FUN_037292","magenta"
"FUN_037295","lightyellow"
"FUN_037296","greenyellow"
"FUN_037297","darkgreen"
"FUN_037298","orange"
"FUN_037303","green"
"FUN_037304","purple"
"FUN_037305","cyan"
"FUN_037306","orange"
"FUN_037307","red"
"FUN_037308","darkred"
"FUN_037310","darkgreen"
"FUN_037311","purple"
"FUN_037312","greenyellow"
"FUN_037315","royalblue"
"FUN_037316","royalblue"
"FUN_037319","orange"
"FUN_037326","darkturquoise"
"FUN_037327","red"
"FUN_037344","grey60"
"FUN_037345","magenta"
"FUN_037347","orange"
"FUN_037358","tan"
"FUN_037368","magenta"
"FUN_037370","darkturquoise"
"FUN_037371","darkturquoise"
"FUN_037373","purple"
"FUN_037376","violet"
"FUN_037379","purple"
"FUN_037380","purple"
"FUN_037382","black"
"FUN_037383","tan"
"FUN_037384","lightyellow"
"FUN_037386","lightyellow"
"FUN_037411","greenyellow"
"FUN_037412","orange"
"FUN_037431","orange"
"FUN_037433","lightyellow"
"FUN_037437","red"
"FUN_037438","lightyellow"
"FUN_037446","violet"
"FUN_037447","violet"
"FUN_037453","lightyellow"
"FUN_037454","greenyellow"
"FUN_037465","darkorange"
"FUN_037468","greenyellow"
"FUN_046886","grey60"
"FUN_037477","grey60"
"FUN_037479","orange"
"FUN_037486","yellow"
"FUN_037489","greenyellow"
"FUN_037494","yellow"
"FUN_046887","darkgreen"
"FUN_037498","grey60"
"FUN_037500","violet"
"FUN_037507","violet"
"FUN_037514","grey60"
"FUN_037515","darkgreen"
"FUN_037516","purple"
"FUN_037518","grey60"
"FUN_037521","orange"
"FUN_037529","greenyellow"
"FUN_037530","lightyellow"
"FUN_037531","royalblue"
"FUN_037532","orange"
"FUN_037533","darkgreen"
"FUN_037534","orange"
"FUN_037568","yellow"
"FUN_037595","lightyellow"
"FUN_037597","cyan"
"FUN_037598","darkturquoise"
"FUN_037602","greenyellow"
"FUN_037603","lightyellow"
"FUN_037605","red"
"FUN_037606","lightyellow"
"FUN_037608","green"
"FUN_037609","greenyellow"
"FUN_046890","greenyellow"
"FUN_037611","greenyellow"
"FUN_037614","grey60"
"FUN_037615","royalblue"
"FUN_037616","lightyellow"
"FUN_037617","purple"
"FUN_037619","greenyellow"
"FUN_037626","darkturquoise"
"FUN_037627","lightyellow"
"FUN_037628","lightyellow"
"FUN_037629","purple"
"FUN_037630","greenyellow"
"FUN_037633","yellow"
"FUN_037634","orange"
"FUN_037640","greenyellow"
"FUN_037642","darkorange"
"FUN_037653","darkgreen"
"FUN_037654","greenyellow"
"FUN_037655","purple"
"FUN_037656","violet"
"FUN_037664","greenyellow"
"FUN_037672","purple"
"FUN_037684","greenyellow"
"FUN_037685","greenyellow"
"FUN_037691","yellow"
"FUN_037696","orange"
"FUN_037702","darkgreen"
"FUN_037704","tan"
"FUN_037705","green"
"FUN_037707","purple"
"FUN_037709","greenyellow"
"FUN_037710","cyan"
"FUN_037711","darkorange"
"FUN_037712","darkred"
"FUN_037721","tan"
"FUN_037722","grey60"
"FUN_037729","orange"
"FUN_037730","grey"
"FUN_037755","darkred"
"FUN_037756","grey"
"FUN_037762","orange"
"FUN_037763","tan"
"FUN_037767","red"
"FUN_037778","yellow"
"FUN_037779","grey60"
"FUN_037780","greenyellow"
"FUN_037786","green"
"FUN_037787","orange"
"FUN_037788","tan"
"FUN_037790","violet"
"FUN_037794","greenyellow"
"FUN_037800","yellow"
"FUN_037805","violet"
"FUN_037807","greenyellow"
"FUN_037812","darkred"
"FUN_037814","royalblue"
"FUN_037816","darkturquoise"
"FUN_037818","black"
"FUN_037819","yellow"
"FUN_037820","green"
"FUN_037823","orange"
"FUN_037825","orange"
"FUN_037832","darkred"
"FUN_037834","royalblue"
"FUN_037856","magenta"
"FUN_037859","orange"
"FUN_037869","violet"
"FUN_037876","tan"
"FUN_037879","darkred"
"FUN_037880","greenyellow"
"FUN_037884","grey"
"FUN_037889","black"
"FUN_037890","black"
"FUN_037899","greenyellow"
"FUN_037901","lightyellow"
"FUN_037905","greenyellow"
"FUN_037910","violet"
"FUN_037919","magenta"
"FUN_037921","violet"
"FUN_037922","yellow"
"FUN_037923","royalblue"
"FUN_037926","lightyellow"
"FUN_037927","greenyellow"
"FUN_037933","lightyellow"
"FUN_037934","violet"
"FUN_038146","darkorange"
"FUN_038153","lightyellow"
"FUN_038152","lightyellow"
"FUN_038155","orange"
"FUN_038160","yellow"
"FUN_038163","darkred"
"FUN_038166","violet"
"FUN_038173","purple"
"FUN_038176","lightyellow"
"FUN_038188","darkgreen"
"FUN_038190","lightyellow"
"FUN_038191","black"
"FUN_038192","grey60"
"FUN_038196","black"
"FUN_038198","darkred"
"FUN_038204","violet"
"FUN_038205","green"
"FUN_038206","purple"
"FUN_038207","grey60"
"FUN_046894","grey"
"FUN_038213","violet"
"FUN_038216","violet"
"FUN_038217","grey60"
"FUN_038218","cyan"
"FUN_038223","violet"
"FUN_038227","red"
"FUN_038230","greenyellow"
"FUN_038231","yellow"
"FUN_038232","greenyellow"
"FUN_038236","orange"
"FUN_038251","violet"
"FUN_038254","greenyellow"
"FUN_038256","violet"
"FUN_038266","greenyellow"
"FUN_038277","grey60"
"FUN_038278","cyan"
"FUN_038279","lightyellow"
"FUN_038280","lightyellow"
"FUN_038311","grey60"
"FUN_038312","greenyellow"
"FUN_038313","orange"
"FUN_038318","greenyellow"
"FUN_038325","green"
"FUN_038338","greenyellow"
"FUN_038353","violet"
"FUN_038356","green"
"FUN_038359","darkorange"
"FUN_038360","yellow"
"FUN_038366","darkred"
"FUN_038379","darkgreen"
"FUN_038380","lightyellow"
"FUN_038393","greenyellow"
"FUN_038394","greenyellow"
"FUN_038404","royalblue"
"FUN_038408","darkturquoise"
"FUN_038409","greenyellow"
"FUN_038410","magenta"
"FUN_038411","violet"
"FUN_038412","greenyellow"
"FUN_038429","darkturquoise"
"FUN_038436","violet"
"FUN_038438","darkorange"
"FUN_038439","greenyellow"
"FUN_038442","greenyellow"
"FUN_038443","greenyellow"
"FUN_038444","tan"
"FUN_038446","royalblue"
"FUN_038450","greenyellow"
"FUN_038455","orange"
"FUN_038461","violet"
"FUN_038464","darkorange"
"FUN_038465","cyan"
"FUN_038466","violet"
"FUN_038467","cyan"
"FUN_038471","darkturquoise"
"FUN_038473","lightyellow"
"FUN_038475","darkorange"
"FUN_038480","yellow"
"FUN_038483","lightyellow"
"FUN_038485","lightyellow"
"FUN_038487","cyan"
"FUN_038488","greenyellow"
"FUN_038489","greenyellow"
"FUN_038490","orange"
"FUN_038492","lightyellow"
"FUN_038496","lightyellow"
"FUN_038497","black"
"FUN_046900","magenta"
"FUN_038501","greenyellow"
"FUN_038508","green"
"FUN_038517","darkred"
"FUN_038525","darkred"
"FUN_038526","cyan"
"FUN_038528","cyan"
"FUN_038531","orange"
"FUN_038533","grey60"
"FUN_038538","orange"
"FUN_038545","red"
"FUN_038565","cyan"
"FUN_038567","magenta"
"FUN_038575","orange"
"FUN_038589","darkred"
"FUN_038599","darkturquoise"
"FUN_038600","darkturquoise"
"FUN_038601","tan"
"FUN_038612","greenyellow"
"FUN_038620","violet"
"FUN_038621","violet"
"FUN_038624","greenyellow"
"FUN_038632","greenyellow"
"FUN_038636","yellow"
"FUN_038639","grey60"
"FUN_038641","purple"
"FUN_038648","cyan"
"FUN_038650","orange"
"FUN_038658","darkred"
"FUN_038668","orange"
"FUN_038669","purple"
"FUN_038671","orange"
"FUN_038674","darkturquoise"
"FUN_038677","darkturquoise"
"FUN_038693","violet"
"FUN_038695","darkturquoise"
"FUN_038697","red"
"FUN_038699","red"
"FUN_038700","greenyellow"
"FUN_038703","tan"
"FUN_038706","lightyellow"
"FUN_038709","darkorange"
"FUN_038710","cyan"
"FUN_038712","green"
"FUN_038713","darkgreen"
"FUN_038721","royalblue"
"FUN_038722","greenyellow"
"FUN_038736","violet"
"FUN_038737","orange"
"FUN_038738","greenyellow"
"FUN_038739","orange"
"FUN_038740","orange"
"FUN_038741","tan"
"FUN_038752","orange"
"FUN_038756","violet"
"FUN_038761","darkorange"
"FUN_038774","magenta"
"FUN_038775","grey60"
"FUN_038776","red"
"FUN_038777","greenyellow"
"FUN_038780","lightyellow"
"FUN_038792","darkorange"
"FUN_038793","darkturquoise"
"FUN_038794","greenyellow"
"FUN_038798","black"
"FUN_038802","orange"
"FUN_038803","black"
"FUN_038814","darkred"
"FUN_038819","greenyellow"
"FUN_038825","purple"
"FUN_038832","darkorange"
"FUN_038833","grey60"
"FUN_038834","darkturquoise"
"FUN_038835","darkturquoise"
"FUN_038836","lightyellow"
"FUN_038838","magenta"
"FUN_038839","darkgreen"
"FUN_038840","orange"
"FUN_038841","greenyellow"
"FUN_038844","red"
"FUN_038847","black"
"FUN_038848","yellow"
"FUN_038849","darkturquoise"
"FUN_038857","grey60"
"FUN_046907","violet"
"FUN_038858","darkgreen"
"FUN_038860","green"
"FUN_038861","yellow"
"FUN_038862","grey60"
"FUN_038864","cyan"
"FUN_038866","darkred"
"FUN_038872","greenyellow"
"FUN_038879","orange"
"FUN_038880","orange"
"FUN_038881","lightyellow"
"FUN_038888","darkred"
"FUN_038889","darkred"
"FUN_038890","darkturquoise"
"FUN_038891","greenyellow"
"FUN_038893","lightyellow"
"FUN_038902","purple"
"FUN_038906","violet"
"FUN_038910","lightyellow"
"FUN_038912","red"
"FUN_038917","lightyellow"
"FUN_038924","orange"
"FUN_038931","yellow"
"FUN_038932","greenyellow"
"FUN_038933","greenyellow"
"FUN_038943","greenyellow"
"FUN_038951","orange"
"FUN_038952","yellow"
"FUN_038953","green"
"FUN_038954","orange"
"FUN_038955","cyan"
"FUN_038957","orange"
"FUN_038958","cyan"
"FUN_038962","greenyellow"
"FUN_038970","red"
"FUN_038972","tan"
"FUN_038991","greenyellow"
"FUN_038993","greenyellow"
"FUN_038996","greenyellow"
"FUN_038998","greenyellow"
"FUN_039008","purple"
"FUN_039009","orange"
"FUN_039010","green"
"FUN_039012","black"
"FUN_039015","orange"
"FUN_039022","orange"
"FUN_039025","violet"
"FUN_039026","greenyellow"
"FUN_039029","greenyellow"
"FUN_039037","grey60"
"FUN_039040","greenyellow"
"FUN_039041","orange"
"FUN_039046","violet"
"FUN_039047","violet"
"FUN_039052","orange"
"FUN_039060","lightyellow"
"FUN_039066","orange"
"FUN_039067","orange"
"FUN_039068","greenyellow"
"FUN_039075","darkgreen"
"FUN_039080","yellow"
"FUN_039081","black"
"FUN_039088","cyan"
"FUN_039089","purple"
"FUN_039098","orange"
"FUN_039110","yellow"
"FUN_039122","black"
"FUN_039124","cyan"
"FUN_039130","cyan"
"FUN_039131","orange"
"FUN_046912","magenta"
"FUN_039137","greenyellow"
"FUN_039140","grey60"
"FUN_039141","greenyellow"
"FUN_039147","green"
"FUN_039148","green"
"FUN_039154","cyan"
"FUN_039156","darkturquoise"
"FUN_039157","tan"
"FUN_039160","violet"
"FUN_039176","greenyellow"
"FUN_039178","orange"
"FUN_039180","orange"
"FUN_039184","darkorange"
"FUN_039190","green"
"FUN_039198","lightyellow"
"FUN_039215","violet"
"FUN_039224","violet"
"FUN_039226","orange"
"FUN_039227","greenyellow"
"FUN_039243","orange"
"FUN_039254","lightyellow"
"FUN_039261","greenyellow"
"FUN_039262","cyan"
"FUN_039263","royalblue"
"FUN_039267","darkturquoise"
"FUN_039269","magenta"
"FUN_039270","magenta"
"FUN_039273","grey60"
"FUN_039274","cyan"
"FUN_039275","black"
"FUN_039277","greenyellow"
"FUN_039281","orange"
"FUN_039284","greenyellow"
"FUN_039286","red"
"FUN_039288","greenyellow"
"FUN_039291","lightyellow"
"FUN_039292","greenyellow"
"FUN_039293","greenyellow"
"FUN_039297","green"
"FUN_039299","magenta"
"FUN_039300","darkorange"
"FUN_039301","red"
"FUN_039305","purple"
"FUN_039308","greenyellow"
"FUN_039310","lightyellow"
"FUN_039311","greenyellow"
"FUN_039312","darkgreen"
"FUN_039314","yellow"
"FUN_039315","orange"
"FUN_039316","greenyellow"
"FUN_039317","greenyellow"
"FUN_039318","greenyellow"
"FUN_039323","yellow"
"FUN_039325","green"
"FUN_039328","black"
"FUN_039329","yellow"
"FUN_039336","greenyellow"
"FUN_039337","red"
"FUN_039338","lightyellow"
"FUN_039340","magenta"
"FUN_039342","black"
"FUN_046920","darkturquoise"
"FUN_039344","yellow"
"FUN_039345","yellow"
"FUN_039348","greenyellow"
"FUN_039349","violet"
"FUN_039350","black"
"FUN_039355","greenyellow"
"FUN_039356","greenyellow"
"FUN_039358","greenyellow"
"FUN_039359","orange"
"FUN_039363","greenyellow"
"FUN_039365","greenyellow"
"FUN_039366","darkturquoise"
"FUN_039367","greenyellow"
"FUN_039369","cyan"
"FUN_039370","darkturquoise"
"FUN_039371","violet"
"FUN_039372","violet"
"FUN_039374","lightyellow"
"FUN_039382","yellow"
"FUN_039384","green"
"FUN_039387","greenyellow"
"FUN_039391","violet"
"FUN_039400","greenyellow"
"FUN_039402","greenyellow"
"FUN_039403","purple"
"FUN_039404","red"
"FUN_046922","cyan"
"FUN_039428","yellow"
"FUN_039430","violet"
"FUN_039437","violet"
"FUN_039438","red"
"FUN_039439","darkred"
"FUN_039440","magenta"
"FUN_039441","darkorange"
"FUN_039444","darkred"
"FUN_039445","grey60"
"FUN_039451","darkred"
"FUN_039453","grey60"
"FUN_039454","violet"
"FUN_039461","darkred"
"FUN_039463","green"
"FUN_039465","greenyellow"
"FUN_039466","orange"
"FUN_039469","lightyellow"
"FUN_039470","lightyellow"
"FUN_039474","greenyellow"
"FUN_039475","greenyellow"
"FUN_039478","grey60"
"FUN_039483","lightyellow"
"FUN_039489","purple"
"FUN_039490","greenyellow"
"FUN_039493","greenyellow"
"FUN_039494","royalblue"
"FUN_039496","orange"
"FUN_039501","darkgreen"
"FUN_039503","grey60"
"FUN_039504","cyan"
"FUN_039511","tan"
"FUN_039513","greenyellow"
"FUN_039515","green"
"FUN_039517","greenyellow"
"FUN_039521","violet"
"FUN_039532","royalblue"
"FUN_039535","orange"
"FUN_039536","black"
"FUN_039538","lightyellow"
"FUN_039540","lightyellow"
"FUN_039547","violet"
"FUN_039554","lightyellow"
"FUN_039556","greenyellow"
"FUN_039560","black"
"FUN_039562","lightyellow"
"FUN_039571","orange"
"FUN_039572","violet"
"FUN_039591","green"
"FUN_039592","darkgreen"
"FUN_039597","darkred"
"FUN_039599","orange"
"FUN_039601","orange"
"FUN_039604","greenyellow"
"FUN_039605","lightyellow"
"FUN_039606","darkred"
"FUN_039607","greenyellow"
"FUN_039608","orange"
"FUN_039610","orange"
"FUN_039612","yellow"
"FUN_039613","greenyellow"
"FUN_039639","lightyellow"
"FUN_039645","red"
"FUN_039647","lightyellow"
"FUN_039653","orange"
"FUN_039657","lightyellow"
"FUN_039662","tan"
"FUN_039663","darkred"
"FUN_039667","orange"
"FUN_039669","orange"
"FUN_039671","royalblue"
"FUN_039672","greenyellow"
"FUN_039677","orange"
"FUN_039698","cyan"
"FUN_039701","purple"
"FUN_039702","orange"
"FUN_039703","orange"
"FUN_039704","magenta"
"FUN_039708","green"
"FUN_039711","black"
"FUN_039720","red"
"FUN_039723","orange"
"FUN_039725","violet"
"FUN_039744","tan"
"FUN_039755","lightyellow"
"FUN_039758","orange"
"FUN_039762","greenyellow"
"FUN_039766","magenta"
"FUN_039767","orange"
"FUN_039768","magenta"
"FUN_039769","yellow"
"FUN_039770","red"
"FUN_039771","darkturquoise"
"FUN_039772","greenyellow"
"FUN_039773","greenyellow"
"FUN_039783","tan"
"FUN_039785","greenyellow"
"FUN_046926","greenyellow"
"FUN_039787","darkturquoise"
"FUN_039792","orange"
"FUN_039797","darkturquoise"
"FUN_039800","black"
"FUN_039803","darkgreen"
"FUN_039813","greenyellow"
"FUN_039814","yellow"
"FUN_039815","orange"
"FUN_039816","yellow"
"FUN_039817","lightyellow"
"FUN_039818","greenyellow"
"FUN_039820","black"
"FUN_039821","greenyellow"
"FUN_039822","cyan"
"FUN_039823","greenyellow"
"FUN_039824","orange"
"FUN_039825","lightyellow"
"FUN_039828","yellow"
"FUN_039831","royalblue"
"FUN_039832","red"
"FUN_039833","red"
"FUN_039834","red"
"FUN_039835","darkturquoise"
"FUN_039836","violet"
"FUN_039837","magenta"
"FUN_039838","grey60"
"FUN_039842","tan"
"FUN_039844","darkturquoise"
"FUN_039862","greenyellow"
"FUN_039895","lightyellow"
"FUN_039904","violet"
"FUN_039914","violet"
"FUN_039919","orange"
"FUN_039923","orange"
"FUN_039930","violet"
"FUN_039931","lightyellow"
"FUN_039933","red"
"FUN_039934","darkred"
"FUN_039935","lightyellow"
"FUN_039938","darkred"
"FUN_039941","cyan"
"FUN_039950","grey"
"FUN_039953","tan"
"FUN_039954","tan"
"FUN_039957","orange"
"FUN_046928","darkred"
"FUN_039959","darkgreen"
"FUN_039960","lightyellow"
"FUN_039962","green"
"FUN_039978","violet"
"FUN_039979","violet"
"FUN_039986","yellow"
"FUN_039989","darkturquoise"
"FUN_039990","grey60"
"FUN_039993","cyan"
"FUN_039994","violet"
"FUN_039997","green"
"FUN_040001","grey60"
"FUN_040002","grey60"
"FUN_040004","greenyellow"
"FUN_040005","greenyellow"
"FUN_040006","yellow"
"FUN_040009","magenta"
"FUN_040012","magenta"
"FUN_040013","violet"
"FUN_040016","tan"
"FUN_040018","lightyellow"
"FUN_040021","lightyellow"
"FUN_040022","violet"
"FUN_040023","black"
"FUN_040027","lightyellow"
"FUN_040028","magenta"
"FUN_040030","violet"
"FUN_040037","darkturquoise"
"FUN_040038","yellow"
"FUN_040045","grey60"
"FUN_040046","greenyellow"
"FUN_040052","darkred"
"FUN_040053","lightyellow"
"FUN_040054","lightyellow"
"FUN_040055","lightyellow"
"FUN_040065","greenyellow"
"FUN_040067","cyan"
"FUN_046929","cyan"
"FUN_040082","orange"
"FUN_040090","purple"
"FUN_040091","orange"
"FUN_040094","darkred"
"FUN_040097","violet"
"FUN_040099","darkturquoise"
"FUN_040100","cyan"
"FUN_040101","darkred"
"FUN_040102","greenyellow"
"FUN_040104","greenyellow"
"FUN_040105","green"
"FUN_040106","lightyellow"
"FUN_040108","orange"
"FUN_040116","magenta"
"FUN_040119","greenyellow"
"FUN_040121","cyan"
"FUN_040134","violet"
"FUN_040144","yellow"
"FUN_040147","violet"
"FUN_040148","violet"
"FUN_040151","darkturquoise"
"FUN_040152","yellow"
"FUN_040153","grey60"
"FUN_040156","greenyellow"
"FUN_040158","greenyellow"
"FUN_040175","greenyellow"
"FUN_040176","greenyellow"
"FUN_040177","purple"
"FUN_040178","lightyellow"
"FUN_040181","yellow"
"FUN_040182","cyan"
"FUN_040184","orange"
"FUN_040190","darkturquoise"
"FUN_040197","cyan"
"FUN_040204","violet"
"FUN_040212","grey60"
"FUN_040215","lightyellow"
"FUN_040217","greenyellow"
"FUN_040220","darkturquoise"
"FUN_040232","yellow"
"FUN_040236","darkturquoise"
"FUN_040237","grey60"
